1000;1.1.2019;Low;Red;S;19.99
1004;5.1.2019;VeryLow;Green;XL;34.99
1004;5.1.2019;Low;Blue;S;34.99
1004;5.1.2019;Low;Blue;M;34.99
1004;5.1.2019;None;Blue;L;34.99
1004;5.1.2019;None;Blue;XL;34.99
1005;1.1.2019;None;Red;S;39.99
1005;1.1.2019;None;Red;M;39.99
1005;1.1.2019;VeryHigh;Red;L;39.99
1005;1.1.2019;Extraordinary;Red;XL;39.99
1005;1.1.2019;VeryLow;Green;S;39.99
1005;1.1.2019;VeryLow;Green;M;39.99
1005;1.1.2019;Low;Green;L;39.99
1005;1.1.2019;VeryLow;Green;XL;39.99
1005;1.1.2019;Low;Blue;S;39.99
1005;1.1.2019;Low;Blue;M;39.99
1005;1.1.2019;None;Blue;L;39.99
1005;1.1.2019;None;Blue;XL;39.99
1005;2.1.2019;None;Red;S;39.99
1005;2.1.2019;None;Red;M;39.99
1005;2.1.2019;Extraordinary;Red;L;39.99
1005;2.1.2019;VeryHigh;Red;XL;39.99
1005;2.1.2019;Low;Green;S;39.99
1005;2.1.2019;Low;Green;M;39.99
1005;2.1.2019;Low;Green;L;39.99
1005;2.1.2019;Low;Green;XL;39.99
1005;2.1.2019;Low;Blue;S;39.99
1005;2.1.2019;Low;Blue;M;39.99
1005;2.1.2019;None;Blue;L;39.99
1005;2.1.2019;None;Blue;XL;39.99
1005;3.1.2019;None;Red;S;39.99
1005;3.1.2019;None;Red;M;39.99
1005;3.1.2019;VeryHigh;Red;L;39.99
1005;3.1.2019;Extraordinary;Red;XL;39.99
1005;3.1.2019;VeryLow;Green;S;39.99
1005;3.1.2019;VeryLow;Green;M;39.99
1005;3.1.2019;VeryLow;Green;L;39.99
1005;3.1.2019;Low;Green;XL;39.99
1005;3.1.2019;Low;Blue;S;39.99
1005;3.1.2019;Low;Blue;M;39.99
1005;3.1.2019;None;Blue;L;39.99
1005;3.1.2019;None;Blue;XL;39.99
1005;4.1.2019;None;Red;S;39.99
1005;4.1.2019;None;Red;M;39.99
1005;4.1.2019;Extraordinary;Red;L;39.99
1005;4.1.2019;Extraordinary;Red;XL;39.99
1005;4.1.2019;VeryLow;Green;S;39.99
1005;4.1.2019;Low;Green;M;39.99
1005;4.1.2019;VeryLow;Green;L;39.99
1005;4.1.2019;VeryLow;Green;XL;39.99
1005;4.1.2019;Low;Blue;S;39.99
1005;4.1.2019;Low;Blue;M;39.99
1005;4.1.2019;None;Blue;L;39.99
1005;4.1.2019;None;Blue;XL;39.99
1005;5.1.2019;None;Red;S;39.99
1005;5.1.2019;None;Red;M;39.99
1005;5.1.2019;Extraordinary;Red;L;39.99
1005;5.1.2019;Extraordinary;Red;XL;39.99
1005;5.1.2019;VeryLow;Green;S;39.99
1005;5.1.2019;VeryLow;Green;M;39.99
1005;5.1.2019;VeryLow;Green;L;39.99
1005;5.1.2019;VeryLow;Green;XL;39.99
1005;5.1.2019;Low;Blue;S;39.99
1005;5.1.2019;Low;Blue;M;39.99
1005;5.1.2019;None;Blue;L;39.99
1005;5.1.2019;None;Blue;XL;39.99
1006;1.1.2019;VeryLow;Blue;S;44.99
1006;1.1.2019;VeryLow;Blue;M;44.99
1006;2.1.2019;None;Red;M;44.99
1006;2.1.2019;VeryHigh;Red;L;44.99
1006;2.1.2019;VeryHigh;Red;XL;44.99
1006;2.1.2019;VeryLow;Green;S;44.99
1006;2.1.2019;Low;Green;M;44.99
1006;2.1.2019;VeryLow;Green;L;44.99
1006;2.1.2019;VeryLow;Green;XL;44.99
1006;2.1.2019;VeryLow;Blue;S;44.99
1006;2.1.2019;VeryLow;Blue;M;44.99
1006;3.1.2019;None;Red;M;44.99
1006;3.1.2019;High;Red;L;44.99
1006;3.1.2019;VeryHigh;Red;XL;44.99
1006;3.1.2019;VeryLow;Green;S;44.99
1006;3.1.2019;VeryLow;Green;M;44.99
1006;3.1.2019;VeryLow;Green;L;44.99
1006;3.1.2019;VeryLow;Green;XL;44.99
1006;3.1.2019;VeryLow;Blue;S;44.99
1006;3.1.2019;VeryLow;Blue;M;44.99
1006;4.1.2019;None;Red;M;44.99
1006;4.1.2019;High;Red;L;44.99
1006;4.1.2019;High;Red;XL;44.99
1006;4.1.2019;VeryLow;Green;S;44.99
1006;4.1.2019;VeryLow;Green;M;44.99
1006;4.1.2019;VeryLow;Green;L;44.99
1006;4.1.2019;None;Green;XL;44.99
1006;4.1.2019;VeryLow;Blue;S;44.99
1006;4.1.2019;VeryLow;Blue;M;44.99
1006;5.1.2019;None;Red;M;44.99
1006;5.1.2019;VeryHigh;Red;L;44.99
1006;5.1.2019;VeryHigh;Red;XL;44.99
1006;5.1.2019;VeryLow;Green;S;44.99
1006;5.1.2019;Low;Green;M;44.99
1006;5.1.2019;VeryLow;Green;L;44.99
1006;5.1.2019;VeryLow;Green;XL;44.99
1006;5.1.2019;VeryLow;Blue;S;44.99
1006;5.1.2019;VeryLow;Blue;M;44.99
1007;1.1.2019;None;Blue;S;49.99
1007;1.1.2019;None;Blue;M;49.99
1007;2.1.2019;High;Red;L;49.99
1007;2.1.2019;High;Red;XL;49.99
1007;2.1.2019;None;Green;S;49.99
1007;2.1.2019;VeryLow;Green;M;49.99
1007;2.1.2019;None;Green;L;49.99
1007;2.1.2019;VeryLow;Green;XL;49.99
1007;2.1.2019;None;Blue;S;49.99
1007;2.1.2019;None;Blue;M;49.99
1007;3.1.2019;High;Red;L;49.99
1007;3.1.2019;High;Red;XL;49.99
1007;3.1.2019;VeryLow;Green;S;49.99
1007;3.1.2019;None;Green;M;49.99
1007;3.1.2019;VeryLow;Green;L;49.99
1007;3.1.2019;None;Green;XL;49.99
1007;3.1.2019;None;Blue;S;49.99
1007;3.1.2019;None;Blue;M;49.99
1007;4.1.2019;High;Red;L;49.99
1007;4.1.2019;High;Red;XL;49.99
1007;4.1.2019;VeryLow;Green;S;49.99
1007;4.1.2019;None;Green;M;49.99
1007;4.1.2019;VeryLow;Green;L;49.99
1007;4.1.2019;VeryLow;Green;XL;49.99
1007;4.1.2019;None;Blue;S;49.99
1007;4.1.2019;None;Blue;M;49.99
1007;5.1.2019;High;Red;L;49.99
1007;5.1.2019;High;Red;XL;49.99
1007;5.1.2019;None;Green;S;49.99
1007;5.1.2019;VeryLow;Green;M;49.99
1007;5.1.2019;VeryLow;Green;L;49.99
1007;5.1.2019;None;Green;XL;49.99
1007;5.1.2019;None;Blue;S;49.99
1007;5.1.2019;None;Blue;M;49.99
1008;2.1.2019;Medium;Red;L;54.99
1008;2.1.2019;Medium;Red;XL;54.99
1008;2.1.2019;VeryLow;Green;S;54.99
1008;2.1.2019;None;Green;M;54.99
1008;2.1.2019;None;Green;L;54.99
1008;2.1.2019;VeryLow;Green;XL;54.99
1008;3.1.2019;Medium;Red;L;54.99
1008;3.1.2019;Medium;Red;XL;54.99
1008;3.1.2019;None;Green;S;54.99
1008;3.1.2019;None;Green;M;54.99
1008;3.1.2019;None;Green;L;54.99
1008;3.1.2019;None;Green;XL;54.99
1008;4.1.2019;Medium;Red;L;54.99
1008;4.1.2019;Low;Red;XL;54.99
1008;4.1.2019;None;Green;S;54.99
1008;4.1.2019;VeryLow;Green;M;54.99
1008;4.1.2019;None;Green;L;54.99
1008;4.1.2019;None;Green;XL;54.99
1008;5.1.2019;Medium;Red;L;54.99
1008;5.1.2019;Medium;Red;XL;54.99
1008;5.1.2019;VeryLow;Green;S;54.99
1008;5.1.2019;None;Green;M;54.99
1008;5.1.2019;VeryLow;Green;L;54.99
1008;5.1.2019;None;Green;XL;54.99
1009;2.1.2019;Low;Red;L;59.99
1009;2.1.2019;Low;Red;XL;59.99
1009;2.1.2019;None;Green;S;59.99
1009;2.1.2019;VeryLow;Green;M;59.99
1009;2.1.2019;None;Green;L;59.99
1009;2.1.2019;None;Green;XL;59.99
1009;3.1.2019;Low;Red;L;59.99
1009;3.1.2019;Low;Red;XL;59.99
1009;3.1.2019;None;Green;S;59.99
1009;3.1.2019;None;Green;M;59.99
1009;3.1.2019;VeryLow;Green;L;59.99
1009;3.1.2019;None;Green;XL;59.99
1009;4.1.2019;Low;Red;L;59.99
1009;4.1.2019;Low;Red;XL;59.99
1009;4.1.2019;VeryLow;Green;S;59.99
1009;4.1.2019;None;Green;M;59.99
1009;4.1.2019;None;Green;L;59.99
1009;4.1.2019;None;Green;XL;59.99
1009;5.1.2019;VeryLow;Red;L;59.99
1009;5.1.2019;Low;Red;XL;59.99
1009;5.1.2019;VeryLow;Green;S;59.99
1009;5.1.2019;None;Green;M;59.99
1009;5.1.2019;None;Green;L;59.99
1009;5.1.2019;None;Green;XL;59.99
1010;2.1.2019;VeryLow;Red;L;64.99
1010;2.1.2019;Low;Red;XL;64.99
1010;2.1.2019;None;Green;S;64.99
1010;2.1.2019;VeryLow;Green;M;64.99
1010;2.1.2019;None;Green;L;64.99
1010;3.1.2019;VeryLow;Red;L;64.99
1010;3.1.2019;Low;Red;XL;64.99
1010;3.1.2019;VeryLow;Green;S;64.99
1010;3.1.2019;VeryLow;Green;M;64.99
1010;3.1.2019;None;Green;L;64.99
1010;4.1.2019;VeryLow;Red;L;64.99
1010;4.1.2019;Low;Red;XL;64.99
1010;4.1.2019;None;Green;S;64.99
1010;4.1.2019;None;Green;M;64.99
1010;4.1.2019;None;Green;L;64.99
1010;5.1.2019;VeryLow;Red;L;64.99
1010;5.1.2019;Low;Red;XL;64.99
1010;5.1.2019;VeryLow;Green;S;64.99
1010;5.1.2019;VeryLow;Green;M;64.99
1010;5.1.2019;None;Green;L;64.99
1011;2.1.2019;VeryLow;Red;L;69.99
1011;2.1.2019;Low;Red;XL;69.99
1011;2.1.2019;VeryLow;Green;S;69.99
1011;2.1.2019;None;Green;M;69.99
1011;3.1.2019;None;Red;L;69.99
1011;3.1.2019;Low;Red;XL;69.99
1011;3.1.2019;None;Green;S;69.99
1011;3.1.2019;VeryLow;Green;M;69.99
1011;4.1.2019;VeryLow;Red;L;69.99
1011;4.1.2019;Low;Red;XL;69.99
1011;4.1.2019;None;Green;S;69.99
1011;4.1.2019;None;Green;M;69.99
1011;5.1.2019;None;Red;L;69.99
1011;5.1.2019;Low;Red;XL;69.99
1011;5.1.2019;None;Green;S;69.99
1011;5.1.2019;VeryLow;Green;M;69.99
1012;2.1.2019;None;Red;L;74.99
1012;2.1.2019;Low;Red;XL;74.99
1012;2.1.2019;None;Green;S;74.99
1012;2.1.2019;None;Green;M;74.99
1012;3.1.2019;None;Red;L;74.99
1012;3.1.2019;Low;Red;XL;74.99
1012;3.1.2019;None;Green;S;74.99
1012;3.1.2019;None;Green;M;74.99
1012;4.1.2019;None;Red;L;74.99
1012;4.1.2019;Low;Red;XL;74.99
1012;4.1.2019;None;Green;S;74.99
1012;4.1.2019;VeryLow;Green;M;74.99
1012;5.1.2019;None;Red;L;74.99
1012;5.1.2019;Low;Red;XL;74.99
1012;5.1.2019;None;Green;S;74.99
1012;5.1.2019;None;Green;M;74.99
1013;2.1.2019;None;Red;L;79.99
1013;2.1.2019;VeryLow;Red;XL;79.99
1013;2.1.2019;VeryLow;Green;M;79.99
1013;3.1.2019;None;Red;L;79.99
1013;3.1.2019;Low;Red;XL;79.99
1013;3.1.2019;None;Green;M;79.99
1013;4.1.2019;None;Red;L;79.99
1013;4.1.2019;VeryLow;Red;XL;79.99
1013;4.1.2019;None;Green;M;79.99
1013;5.1.2019;None;Red;L;79.99
1013;5.1.2019;VeryLow;Red;XL;79.99
1013;5.1.2019;VeryLow;Green;M;79.99
1014;2.1.2019;VeryLow;Red;XL;84.99
1014;2.1.2019;None;Green;M;84.99
1014;3.1.2019;VeryLow;Red;XL;84.99
1014;3.1.2019;VeryLow;Green;M;84.99
1014;4.1.2019;VeryLow;Red;XL;84.99
1014;4.1.2019;VeryLow;Green;M;84.99
1014;5.1.2019;VeryLow;Red;XL;84.99
1014;5.1.2019;None;Green;M;84.99
1015;2.1.2019;VeryLow;Red;XL;89.99
1015;2.1.2019;VeryLow;Green;M;89.99
1015;3.1.2019;None;Red;XL;89.99
1015;3.1.2019;None;Green;M;89.99
1015;4.1.2019;VeryLow;Red;XL;89.99
1015;4.1.2019;None;Green;M;89.99
1015;5.1.2019;VeryLow;Red;XL;89.99
1015;5.1.2019;None;Green;M;89.99
1016;2.1.2019;None;Red;XL;94.99
1016;2.1.2019;None;Green;M;94.99
1016;3.1.2019;VeryLow;Red;XL;94.99
1016;3.1.2019;None;Green;M;94.99
1016;4.1.2019;None;Red;XL;94.99
1016;4.1.2019;None;Green;M;94.99
1016;5.1.2019;VeryLow;Red;XL;94.99
1016;5.1.2019;VeryLow;Green;M;94.99
1017;2.1.2019;None;Red;XL;99.99
1017;2.1.2019;None;Green;M;99.99
1017;3.1.2019;None;Red;XL;99.99
1017;3.1.2019;VeryLow;Green;M;99.99
1017;4.1.2019;VeryLow;Red;XL;99.99
1017;4.1.2019;None;Green;M;99.99
1017;5.1.2019;None;Red;XL;99.99
1017;5.1.2019;None;Green;M;99.99
1018;2.1.2019;None;Red;XL;104.99
1018;2.1.2019;None;Green;M;104.99
1018;3.1.2019;None;Red;XL;104.99
1018;3.1.2019;None;Green;M;104.99
1018;4.1.2019;None;Red;XL;104.99
1018;4.1.2019;VeryLow;Green;M;104.99
1018;5.1.2019;None;Red;XL;104.99
1018;5.1.2019;None;Green;M;104.99
1019;2.1.2019;None;Green;M;109.99
1019;3.1.2019;None;Red;XL;109.99
1019;3.1.2019;None;Green;M;109.99
1019;4.1.2019;None;Red;XL;109.99
1019;4.1.2019;None;Green;M;109.99
1019;5.1.2019;None;Red;XL;109.99
1019;5.1.2019;None;Green;M;109.99
1020;2.1.2019;None;Green;M;114.99
1020;3.1.2019;None;Green;M;114.99
1020;4.1.2019;VeryLow;Green;M;114.99
1020;5.1.2019;None;Green;M;114.99
